,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement
1185,0,0,22327.0,94,0,40,331,24,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333334,0,11,6
1186,0,1,44393.0,86,0,60,311,60,0.4,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0,13,5
1187,1,0,62000.0,25,0,73,308,1020,0.8813725490196078,0.0,0.09901960784313725,0.0,0.0,0.0196078431372549,1,31,10
1188,1,1,31497.0,22,0,63,570,155,0.6967741935483871,0.0064516129032258064,0.18064516129032257,0.08387096774193549,0.0064516129032258064,0.025806451612903226,0,19,11
1189,1,1,45894.0,15,0,51,122,51,0.5294117647058824,0.0392156862745098,0.13725490196078433,0.0,0.0392156862745098,0.2549019607843137,0,12,6
1190,1,0,78579.0,35,1,55,554,1812,0.4503311258278146,0.03642384105960265,0.3029801324503311,0.11920529801324503,0.03642384105960265,0.054635761589403975,0,19,8
1191,1,0,67369.0,81,1,56,589,1461,0.8884325804243669,0.0,0.04791238877481177,0.025325119780971937,0.009582477754962354,0.028747433264887063,2,30,11
1192,0,0,58401.0,55,0,65,70,96,0.10416666666666667,0.0,0.11458333333333333,0.17708333333333334,0.3020833333333333,0.3020833333333333,0,11,5
1193,0,0,62307.0,94,0,73,132,160,0.54375,0.08125,0.2125,0.0625,0.0375,0.0625,0,15,9
1194,1,1,43641.0,50,0,56,433,139,0.41007194244604317,0.014388489208633094,0.3669064748201439,0.02877697841726619,0.014388489208633094,0.16546762589928057,0,18,8
1195,1,0,63841.0,64,0,57,434,908,0.6993392070484582,0.016519823788546256,0.11013215859030837,0.022026431718061675,0.007709251101321586,0.14427312775330398,0,29,15
1196,1,1,46891.0,91,0,60,301,183,0.23497267759562843,0.06557377049180328,0.12568306010928962,0.15846994535519127,0.08196721311475409,0.3333333333333333,0,13,6
1197,1,1,70091.0,11,0,56,455,1161,0.830318690783807,0.029285099052540915,0.11800172265288544,0.012919896640826873,0.0,0.009474590869939707,1,28,13
1198,1,1,78075.0,72,0,53,85,988,0.5789473684210527,0.008097165991902834,0.26214574898785425,0.03441295546558704,0.0354251012145749,0.08097165991902834,0,15,4
1199,1,0,59184.0,6,0,64,658,1072,0.3180970149253731,0.13246268656716417,0.10541044776119403,0.2416044776119403,0.14085820895522388,0.061567164179104475,0,33,11
1200,0,1,54809.0,0,0,48,291,174,0.3620689655172414,0.034482758620689655,0.3275862068965517,0.07471264367816093,0.07471264367816093,0.12643678160919541,0,18,6
1201,0,1,58113.0,66,0,66,520,758,0.29155672823219,0.13720316622691292,0.22295514511873352,0.1345646437994723,0.10290237467018469,0.11081794195250659,0,30,16
1202,1,1,51412.0,42,0,67,180,195,0.717948717948718,0.015384615384615385,0.14871794871794872,0.020512820512820513,0.02564102564102564,0.07179487179487179,0,16,7
1203,0,0,15287.0,60,1,46,627,31,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.0967741935483871,0.41935483870967744,1,14,8
1204,1,1,66636.0,64,0,68,316,1084,0.26845018450184505,0.00922509225092251,0.6356088560885609,0.07749077490774908,0.00922509225092251,0.0,0,18,4
1205,1,1,50965.0,87,0,69,494,685,0.7941605839416058,0.01897810218978102,0.12408759124087591,0.01167883211678832,0.008759124087591242,0.042335766423357665,1,31,18
1206,1,1,84618.0,96,0,60,219,1672,0.4090909090909091,0.05980861244019139,0.47906698564593303,0.012559808612440191,0.039473684210526314,0.0,1,28,8
1207,0,1,18351.0,1,0,35,243,43,0.023255813953488372,0.27906976744186046,0.20930232558139536,0.0,0.32558139534883723,0.16279069767441862,0,13,9
1208,1,1,40451.0,54,0,68,133,49,0.7142857142857143,0.0,0.08163265306122448,0.0,0.0,0.20408163265306123,1,12,6
1209,0,1,36317.0,53,0,60,403,133,0.6541353383458647,0.022556390977443608,0.18796992481203006,0.022556390977443608,0.015037593984962405,0.09774436090225563,0,17,10
1210,0,1,42213.0,96,0,68,260,363,0.8512396694214877,0.008264462809917356,0.06611570247933884,0.011019283746556474,0.008264462809917356,0.05509641873278237,1,23,12
1211,0,1,65748.0,58,0,70,440,545,0.3155963302752294,0.13394495412844037,0.1706422018348624,0.1743119266055046,0.14311926605504588,0.062385321100917435,0,20,3
1212,0,1,77044.0,12,0,53,245,1065,0.5868544600938967,0.03568075117370892,0.2272300469483568,0.046948356807511735,0.03192488262910798,0.07136150234741784,1,36,11
1213,0,1,74918.0,78,0,56,474,2047,0.4748412310698583,0.02882266731802638,0.44601856375183196,0.012212994626282364,0.009281875915974597,0.02882266731802638,1,24,8
1214,0,1,56721.0,64,0,53,606,296,0.5304054054054054,0.02027027027027027,0.13175675675675674,0.02027027027027027,0.04391891891891892,0.2533783783783784,0,23,10
1215,0,0,42160.0,26,1,50,366,140,0.34285714285714286,0.06428571428571428,0.32142857142857145,0.02142857142857143,0.10714285714285714,0.14285714285714285,0,19,8
1216,0,0,61559.0,8,0,60,347,530,0.5264150943396226,0.15660377358490565,0.1660377358490566,0.06037735849056604,0.026415094339622643,0.06415094339622641,0,21,7
1217,1,1,33629.0,49,0,62,690,152,0.868421052631579,0.0,0.10526315789473684,0.0,0.0,0.02631578947368421,0,24,12
1218,1,1,68682.0,56,0,34,266,1598,0.5750938673341677,0.0,0.3160200250312891,0.06195244055068836,0.01877346683354193,0.028160200250312892,0,26,6
1219,0,0,34377.0,55,0,62,526,114,0.543859649122807,0.0,0.19298245614035087,0.02631578947368421,0.008771929824561403,0.22807017543859648,0,16,9
1220,0,0,8940.0,25,0,39,676,101,0.009900990099009901,0.44554455445544555,0.0297029702970297,0.039603960396039604,0.0594059405940594,0.4158415841584158,0,19,11
1221,0,1,26228.0,50,0,52,280,25,0.08,0.24,0.16,0.12,0.04,0.36,0,13,9
1222,1,0,77297.0,84,0,68,519,789,0.5171102661596958,0.07731305449936629,0.13814955640050697,0.060836501901140684,0.15462610899873258,0.051964512040557666,1,26,9
1223,0,1,40211.0,30,0,44,334,87,0.5862068965517241,0.011494252873563218,0.08045977011494253,0.022988505747126436,0.011494252873563218,0.28735632183908044,1,17,10
1224,1,0,33438.0,81,0,67,280,90,0.6888888888888889,0.011111111111111112,0.17777777777777778,0.03333333333333333,0.022222222222222223,0.06666666666666667,0,18,7
1225,1,1,75032.0,74,0,66,427,1215,0.7835390946502058,0.009876543209876543,0.14814814814814814,0.03868312757201646,0.009876543209876543,0.009876543209876543,0,24,8
1226,1,0,61284.0,76,0,70,260,811,0.7620221948212084,0.018495684340320593,0.13070283600493218,0.02466091245376079,0.008631319358816275,0.055487053020961775,1,28,17
1227,0,1,22518.0,36,1,39,615,61,0.18032786885245902,0.11475409836065574,0.19672131147540983,0.03278688524590164,0.03278688524590164,0.4426229508196721,1,13,7
1228,1,1,54730.0,64,0,50,318,405,0.7851851851851852,0.007407407407407408,0.04197530864197531,0.009876543209876543,0.01728395061728395,0.1382716049382716,0,23,8
1229,1,1,38452.0,62,0,70,91,72,0.7777777777777778,0.0,0.19444444444444445,0.0,0.0,0.027777777777777776,0,18,10
1230,0,0,44421.0,53,0,54,499,189,0.582010582010582,0.026455026455026454,0.31216931216931215,0.037037037037037035,0.005291005291005291,0.037037037037037035,0,24,13
1231,1,1,38197.0,86,0,39,365,40,0.575,0.0,0.275,0.05,0.025,0.075,0,11,6
1232,0,0,41986.0,15,0,47,140,63,0.42857142857142855,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.047619047619047616,0.19047619047619047,0,15,7
1233,0,1,28427.0,67,0,42,465,52,0.34615384615384615,0.057692307692307696,0.36538461538461536,0.057692307692307696,0.057692307692307696,0.11538461538461539,0,16,10
1234,1,1,37395.0,47,0,49,58,39,0.46153846153846156,0.0,0.23076923076923078,0.0,0.02564102564102564,0.28205128205128205,0,12,7
1235,0,1,64722.0,47,0,54,34,805,0.3763975155279503,0.0,0.34782608695652173,0.07453416149068323,0.1826086956521739,0.018633540372670808,0,32,14
1236,1,1,55249.0,81,0,69,73,130,0.7461538461538462,0.007692307692307693,0.14615384615384616,0.015384615384615385,0.0,0.08461538461538462,0,12,5
1237,0,1,84906.0,98,0,53,268,1631,0.6112814224402208,0.009196811771919068,0.25383200490496627,0.06069895769466585,0.018393623543838136,0.04659717964438995,3,26,7
1238,0,1,28691.0,56,0,36,360,34,0.14705882352941177,0.11764705882352941,0.38235294117647056,0.23529411764705882,0.0,0.11764705882352941,0,14,9
1239,0,0,44213.0,48,0,73,212,152,0.625,0.07236842105263158,0.23026315789473684,0.0,0.02631578947368421,0.046052631578947366,0,20,8
1240,0,0,25707.0,18,0,41,162,21,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,13,8
1241,1,1,59062.0,74,0,58,269,71,0.647887323943662,0.014084507042253521,0.16901408450704225,0.04225352112676056,0.0,0.1267605633802817,0,14,6
1242,0,0,76624.0,68,0,63,36,899,0.457174638487208,0.11790878754171301,0.1635150166852058,0.060066740823136816,0.12791991101223582,0.07341490545050056,1,25,6
1243,1,1,66000.0,36,0,78,70,711,0.3431786216596343,0.07172995780590717,0.379746835443038,0.1420534458509142,0.0,0.06329113924050633,0,11,2
1244,1,1,27683.0,90,0,47,694,351,0.43304843304843305,0.02564102564102564,0.34472934472934474,0.03418803418803419,0.03418803418803419,0.1282051282051282,0,25,14
1245,0,0,1730.0,65,0,54,42,8,0.125,0.125,0.375,0.125,0.125,0.125,0,35,20
1246,0,0,7500.0,63,0,33,573,119,0.08403361344537816,0.14285714285714285,0.15126050420168066,0.06722689075630252,0.2184873949579832,0.33613445378151263,0,21,12
1247,0,1,40521.0,82,0,57,450,21,0.5714285714285714,0.0,0.23809523809523808,0.0,0.0,0.19047619047619047,0,11,5
1248,1,1,20427.0,63,0,52,97,10,0.5,0.0,0.4,0.0,0.0,0.1,0,13,9
1249,0,1,65106.0,55,0,50,36,973,0.8119218910585817,0.019527235354573486,0.1366906474820144,0.012332990750256937,0.0,0.019527235354573486,1,34,14
1250,1,1,69969.0,64,1,60,306,1536,0.57421875,0.018880208333333332,0.3346354166666667,0.024739583333333332,0.018880208333333332,0.028645833333333332,2,16,7
1251,0,1,67433.0,51,0,73,348,992,0.6199596774193549,0.028225806451612902,0.2610887096774194,0.012096774193548387,0.04838709677419355,0.03024193548387097,1,34,10
1252,1,1,77766.0,97,1,58,492,1529,0.6566383257030739,0.03858731196860693,0.17331589274035317,0.07521255722694571,0.03858731196860693,0.01765860039241334,1,41,17
1253,0,1,74716.0,92,0,53,290,860,0.15465116279069768,0.031395348837209305,0.48953488372093024,0.015116279069767442,0.22674418604651161,0.08255813953488372,0,22,11
1254,0,0,68118.0,51,0,62,254,928,0.6411637931034483,0.02478448275862069,0.13254310344827586,0.010775862068965518,0.02478448275862069,0.16594827586206898,0,30,14
1255,1,1,55158.0,72,1,55,699,418,0.7009569377990431,0.0,0.20813397129186603,0.009569377990430622,0.02631578947368421,0.05502392344497608,0,27,14
1256,1,1,62972.0,39,1,70,695,587,0.5332197614991482,0.02555366269165247,0.08006814310051108,0.034071550255536626,0.0,0.3270868824531516,0,23,13
1257,0,1,74190.0,49,0,50,48,641,0.23556942277691106,0.12636505460218408,0.13416536661466458,0.2620904836193448,0.1419656786271451,0.0998439937597504,0,22,6
1258,0,1,39356.0,21,0,49,102,23,0.6521739130434783,0.0,0.08695652173913043,0.0,0.0,0.2608695652173913,1,12,7
1259,0,1,76653.0,91,0,56,317,2279,0.3229486616937253,0.027643703378674857,0.41509433962264153,0.09609477841158402,0.08293111013602457,0.055287406757349715,2,25,6
1260,1,0,35860.0,37,0,52,41,49,0.30612244897959184,0.0,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.40816326530612246,1,13,6
1261,1,0,90687.0,98,1,42,403,1779,0.5519955030916245,0.00955593029792018,0.3777403035413153,0.012928611579539067,0.01911186059584036,0.02866779089376054,1,19,8
1262,1,1,73450.0,85,0,43,206,1804,0.6330376940133038,0.02827050997782705,0.23004434589800443,0.04988913525498891,0.03824833702882483,0.020509977827051,2,30,10
1263,0,1,31454.0,40,0,65,358,48,0.5833333333333334,0.0,0.22916666666666666,0.0,0.0,0.1875,0,18,10
1264,0,0,47139.0,2,1,73,115,83,0.5542168674698795,0.0,0.14457831325301204,0.0,0.024096385542168676,0.27710843373493976,0,16,9
1265,0,0,83829.0,78,1,50,264,1862,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034,3,18,5
1266,1,1,53378.0,41,1,62,643,793,0.6166456494325346,0.007566204287515763,0.19167717528373265,0.01008827238335435,0.007566204287515763,0.1664564943253468,0,39,17
1267,0,1,19656.0,94,0,55,506,84,0.2976190476190476,0.047619047619047616,0.10714285714285714,0.07142857142857142,0.09523809523809523,0.38095238095238093,0,17,9
1268,1,1,45579.0,10,0,77,313,183,0.7923497267759563,0.00546448087431694,0.18032786885245902,0.01092896174863388,0.00546448087431694,0.00546448087431694,0,17,10
1269,1,0,85485.0,73,0,67,8,1383,0.455531453362256,0.018799710773680405,0.4417932031814895,0.03181489515545915,0.013015184381778741,0.039045553145336226,0,21,8
1270,0,1,55956.0,22,0,81,83,999,0.7607607607607607,0.03803803803803804,0.1041041041041041,0.05005005005005005,0.009009009009009009,0.03803803803803804,1,20,11
1271,1,0,64191.0,30,0,62,523,825,0.509090909090909,0.01818181818181818,0.22545454545454546,0.18303030303030304,0.04606060606060606,0.01818181818181818,0,28,8
1272,0,0,38808.0,21,1,53,672,246,0.508130081300813,0.06910569105691057,0.21138211382113822,0.012195121951219513,0.07723577235772358,0.12195121951219512,1,23,13
1273,1,1,57183.0,51,0,59,467,610,0.760655737704918,0.00819672131147541,0.10491803278688525,0.011475409836065573,0.0,0.11475409836065574,0,35,17
1274,1,0,23748.0,97,0,57,585,76,0.07894736842105263,0.07894736842105263,0.3815789473684211,0.15789473684210525,0.19736842105263158,0.10526315789473684,0,18,10
1275,0,1,66303.0,56,0,54,488,1286,0.8475894245723172,0.00933125972006221,0.07465007776049767,0.012441679626749611,0.00933125972006221,0.04665629860031104,1,31,11
1276,1,1,37368.0,4,0,50,195,30,0.1,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.3333333333333333,1,11,7
1277,0,1,40800.0,77,0,61,544,99,0.24242424242424243,0.0,0.2727272727272727,0.08080808080808081,0.30303030303030304,0.10101010101010101,0,18,10
1278,0,0,71847.0,95,0,47,646,1192,0.6182885906040269,0.01761744966442953,0.08892617449664429,0.04614093959731544,0.05285234899328859,0.1761744966442953,1,25,9
1279,0,1,46149.0,36,0,50,212,362,0.7016574585635359,0.016574585635359115,0.19613259668508287,0.011049723756906077,0.0,0.07458563535911603,0,24,10
1280,0,1,78687.0,13,1,42,689,2130,0.3835680751173709,0.08685446009389672,0.32253521126760565,0.06807511737089202,0.025821596244131457,0.11314553990610329,1,21,6
1281,1,0,49118.0,90,1,54,680,1229,0.5044751830756713,0.043938161106590726,0.19446704637917006,0.080553295362083,0.07973962571196094,0.096826688364524,2,35,16
1282,1,1,37633.0,49,0,68,647,38,0.34210526315789475,0.10526315789473684,0.5263157894736842,0.0,0.0,0.02631578947368421,0,17,10
1283,1,1,39767.0,18,0,74,343,485,0.2329896907216495,0.12577319587628866,0.42061855670103093,0.07010309278350516,0.05360824742268041,0.09690721649484536,0,25,15
1284,0,1,26997.0,89,0,74,601,434,0.016129032258064516,0.052995391705069124,0.17972350230414746,0.3064516129032258,0.11290322580645161,0.3317972350230415,0,20,11
1285,0,0,33986.0,43,0,55,472,44,0.36363636363636365,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.11363636363636363,0,13,8
1286,1,1,57091.0,82,1,53,583,496,0.9314516129032258,0.0,0.04838709677419355,0.012096774193548387,0.0,0.008064516129032258,1,26,16
1287,1,1,46831.0,84,0,56,386,78,0.28205128205128205,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.05128205128205128,0.4358974358974359,0,13,5
1288,1,1,83151.0,80,1,53,504,2346,0.41261722080136404,0.06265984654731457,0.3589087809036658,0.05839727195225917,0.017902813299232736,0.08951406649616368,3,25,7
1289,0,1,52531.0,68,0,54,546,794,0.35642317380352645,0.14105793450881612,0.190176322418136,0.06423173803526448,0.0906801007556675,0.1574307304785894,0,27,13
1290,0,1,15759.0,12,0,69,297,17,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.0,0.17647058823529413,0,11,8
1291,0,0,22804.0,75,0,54,333,26,0.5384615384615384,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,15,11
1292,1,1,43050.0,10,0,52,103,76,0.39473684210526316,0.06578947368421052,0.3157894736842105,0.07894736842105263,0.039473684210526314,0.10526315789473684,0,14,7
1293,1,0,42997.0,91,0,48,204,15,0.26666666666666666,0.0,0.3333333333333333,0.0,0.06666666666666667,0.3333333333333333,0,13,8
1294,1,0,48918.0,21,0,62,78,62,0.8387096774193549,0.0,0.14516129032258066,0.0,0.0,0.016129032258064516,0,13,5
1295,1,1,60033.0,28,0,71,92,198,0.31313131313131315,0.005050505050505051,0.2878787878787879,0.09595959595959595,0.05555555555555555,0.24242424242424243,0,13,4
1296,1,1,34043.0,97,0,47,247,49,0.40816326530612246,0.04081632653061224,0.2857142857142857,0.061224489795918366,0.0,0.20408163265306123,0,15,11
1297,0,1,57811.0,49,0,59,370,802,0.6795511221945137,0.008728179551122194,0.14214463840399003,0.046134663341645885,0.026184538653366583,0.09725685785536159,1,31,12
1298,0,1,78569.0,14,1,79,130,1736,0.32142857142857145,0.04550691244239631,0.358294930875576,0.11923963133640553,0.10080645161290322,0.054723502304147464,1,16,5
1299,0,0,7500.0,5,0,47,549,57,0.10526315789473684,0.08771929824561403,0.07017543859649122,0.22807017543859648,0.07017543859649122,0.43859649122807015,0,18,8
1301,0,1,94384.0,62,1,72,482,2302,0.4826238053866203,0.010425716768027803,0.34317984361424847,0.06950477845351868,0.01954821894005213,0.07471763683753258,3,20,7
1302,1,1,23148.0,83,0,40,131,37,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.16216216216216217,0.08108108108108109,0.2702702702702703,0,13,9
1303,0,0,44267.0,48,0,55,489,310,0.5903225806451613,0.016129032258064516,0.20967741935483872,0.00967741935483871,0.016129032258064516,0.15806451612903225,0,27,14
1304,0,1,71626.0,94,0,46,605,1305,0.41839080459770117,0.05517241379310345,0.28812260536398465,0.07203065134099616,0.1111111111111111,0.05517241379310345,1,22,8
1305,0,1,60894.0,61,0,59,366,832,0.7283653846153846,0.008413461538461538,0.18629807692307693,0.01201923076923077,0.0,0.06490384615384616,0,34,17
1306,0,1,50200.0,70,0,49,452,401,0.6633416458852868,0.014962593516209476,0.12718204488778054,0.0199501246882793,0.014962593516209476,0.1596009975062344,0,29,15
1307,1,1,81051.0,43,0,60,37,1501,0.7608261159227182,0.019320453031312457,0.1658894070619587,0.02531645569620253,0.019320453031312457,0.009327115256495669,2,25,7
1308,0,1,65169.0,23,1,43,166,1189,0.9032800672834315,0.0,0.05803195962994113,0.0,0.0,0.03868797308662742,4,34,16
1309,0,1,59868.0,37,0,53,342,1194,0.6457286432160804,0.04271356783919598,0.12897822445561138,0.04522613065326633,0.008375209380234505,0.12897822445561138,0,39,17
1310,1,1,65695.0,50,0,65,149,656,0.5655487804878049,0.04878048780487805,0.28810975609756095,0.0,0.08841463414634146,0.009146341463414634,0,26,9
1311,1,0,64857.0,78,0,69,583,1540,0.36103896103896105,0.00909090909090909,0.4655844155844156,0.13636363636363635,0.0,0.02792207792207792,0,27,11
1312,1,1,45143.0,74,0,60,307,311,0.6495176848874598,0.01607717041800643,0.2379421221864952,0.03536977491961415,0.01607717041800643,0.04501607717041801,0,23,13
1313,1,1,74805.0,14,0,70,235,820,0.2548780487804878,0.1975609756097561,0.2548780487804878,0.05,0.1975609756097561,0.045121951219512194,0,29,6
1314,1,1,59060.0,77,0,36,169,274,0.12773722627737227,0.145985401459854,0.4051094890510949,0.13138686131386862,0.145985401459854,0.043795620437956206,0,19,7
1315,1,0,27238.0,39,0,63,435,57,0.6491228070175439,0.0,0.2982456140350877,0.0,0.0,0.05263157894736842,0,20,12
